2021-11-02 06:46:18.425 -07:00 | Error   | 00004641 | Stratus.swift:91 - UDPReceiver error, restarting: could not listen on port 41501: Error code: -9982(0x-26FE), Bad file descriptor
2021-11-02 16:00:01.633 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1844 YOU BUT LOOKING FOR US CAUTION FOR THE ILS 35 RIGHT 460, cabin: true
2021-11-02 16:00:16.404 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2034 KNOTS TO 5 4 1 84, cabin: false
2021-11-02 16:00:21.301 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 192 154, cabin: false
2021-11-02 16:00:26.661 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1844 CONTACT CENTER 27.570, cabin: true
2021-11-02 16:00:32.278 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: UP TO 2003 CHECKING IN 7.2 DESCENDING 6001 84 AMERICAN 2147, cabin: false
2021-11-02 16:00:35.450 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: TRAFFIC 2 OUT 335 RIGHT, cabin: false
2021-11-02 16:00:43.751 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DELTA 1258 DEGREES TO THE RIGHT, cabin: true
2021-11-02 16:00:45.905 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: BONANZA RIGHT DELTA 1238, cabin: false
2021-11-02 16:01:10.830 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DELTA 1261 300, cabin: true
2021-11-02 16:01:14.299 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 330 JOIN DELTA 1230, cabin: true
2021-11-02 16:01:24.549 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: US 16 1005 0124 AMERICAN 491 REGIONAL APPROACH COURSE, cabin: true
2021-11-02 16:01:26.014 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SIOUX 57, cabin: true
2021-11-02 16:01:43.866 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DELTA 1238 ABOUT 6 MILES FROM THE PRIZZ MAINTAIN 4000 TILL ESTABLISHED ON THE LOCALIZER CLEARED ILS 35 RIGHT, cabin: true
2021-11-02 16:01:50.033 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4000 TILL ESTABLISHED AH JUST ILS 25, cabin: false
2021-11-02 16:01:56.840 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AH WE WEST JET 1299 10000 AMERICAN 25, cabin: true
2021-11-02 16:02:07.916 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SOUTHWEST 1238 292 485, cabin: true
2021-11-02 16:02:11.373 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 194 DELTA 38, cabin: false
2021-11-02 16:02:21.068 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH ENVOY 4150 10000 FOR 6000 AH 20 RIGHT SKYWEST 4150 REGIONAL JET, cabin: true
2021-11-02 16:02:28.678 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DELTA 1238 TOWER NOW 12662127.527 DELTA 542, cabin: true
2021-11-02 16:02:42.477 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 791 MAINTAIN 5000, cabin: true
2021-11-02 16:02:45.020 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 6691, cabin: false
2021-11-02 16:03:23.139 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2346 60 TO JOIN, cabin: true
2021-11-02 16:03:25.369 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 330 TO JOIN THE 2003, cabin: false
2021-11-02 16:03:43.382 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 23 ABOUT 7 MILES APPROVED SQUAWK 2534, cabin: true
2021-11-02 16:03:52.059 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2003 CROSS CLEARED TO 5000 CLEARED ILS 35 RIGHT, cabin: true
2021-11-02 16:04:02.269 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AH WE GOT 4 FOR 3000 LEFT 25V IS THAT 5 OKAY CROSS AH 5000 CLEARED THE ILS 35 RIGHT APPROACH MAINTAIN 2000 6, cabin: false
2021-11-02 16:04:23.317 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2003 192 482 PUSH TOWER NOW 27 5, cabin: true
2021-11-02 16:04:38.829 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2390 KNOTS UNTIL 182 CONTACT TOWER NOW 127.5 OKAY 194 180 APPROVED OVER TO TOWER AND AH 2000, cabin: true
2021-11-02 16:04:46.163 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4160 MAINTAIN 5000 AND AH 5004 46, cabin: true
2021-11-02 16:04:51.707 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: EXPEDITE THROUGH SOUTH WEST AND MAINTAIN 6000 4155 2815, cabin: true
2021-11-02 16:04:58.795 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1091 TURN 10 DEGREES RIGHT, cabin: true
2021-11-02 16:05:00.548 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND RIGHT AMERICAN 751, cabin: true
2021-11-02 16:05:04.960 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 26 5, cabin: true
2021-11-02 16:05:07.719 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2693 3500, cabin: true
2021-11-02 16:05:18.310 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1091 DESCEND AND MAINTAIN 4000 MAINTAIN 4000 BIZEX 451, cabin: true
2021-11-02 16:05:45.469 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1091 YOUR ABOUT AH 5 MILES FROM JOLYN MAINTAIN 4000 FLY 060 AND YOURE CLEARED FOR THE RNAV FOR ILS TO 3 5 RIGHT, cabin: true
2021-11-02 16:05:50.243 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ALL RIGHT CLEARED ILS 35 RIGHT AND MAINTAIN 4000 TILL ESTABLISHED, cabin: false
2021-11-02 16:05:51.064 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: THANK YOU, cabin: true
2021-11-02 16:05:55.917 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH AMERICAN 1400 6 DESCENDING VIA, cabin: true
2021-11-02 16:06:02.247 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 419 REGIONAL 35 RIGHT 35 RIGHT AMERICAN AH 1590, cabin: true
2021-11-02 16:06:14.075 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 791 VERIFY YOUR TURNING TO JOIN THE FINAL 1591, cabin: true
2021-11-02 16:06:32.269 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4150 DESCEND NOW MAINTAIN 5000 IF YOUR NOT ALREADY AND 5000 FOR 4, cabin: true
2021-11-02 16:06:45.789 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1091 MAINTAIN 190 KNOTS FOR 485 194 184 291, cabin: true
2021-11-02 16:06:52.321 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4150 SPEED 281 ON THE SPEED ENVOY 4160, cabin: true
2021-11-02 16:07:08.648 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1091 527.5, cabin: true
2021-11-02 16:07:10.668 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 27 5661, cabin: true
2021-11-02 16:07:18.813 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2693 MAINTAIN 5000 5000 WEST 2696, cabin: true
2021-11-02 16:07:59.077 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4150 HEAVY 332 0330 FLY HEADING JOIN THE 3515144, cabin: true
2021-11-02 16:08:18.218 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 491 ABOUT 5 MILES FROM RIPIT MAINTAIN 5000 ILL HAVE INFORMATION FOXTROT, cabin: true
2021-11-02 16:08:20.436 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4565, cabin: true
2021-11-02 16:08:30.220 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MAINTAIN 5000 3 CLEARED ILS 35 RIGHT ASEA 446 ENVOY 4151 HEAVY HOLD SHORT OF 27 CLIMBING RIGHT 527 2967, cabin: true
2021-11-02 16:08:39.222 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1390 MAINTAIN 5000, cabin: true
2021-11-02 16:08:41.943 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MAINTAIN 5000 AMERICAN 15 THANK YOU, cabin: false
2021-11-02 16:09:27.196 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH SKYWEST 3019 7000 14, cabin: false
2021-11-02 16:09:29.917 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 3957 RIGHT, cabin: true
2021-11-02 16:09:34.271 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 35 RIGHT AH AMERICAN 2693 SPEED 180, cabin: true
2021-11-02 16:09:36.473 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 180 AMERICAN 2693, cabin: true
2021-11-02 16:09:53.674 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MIDWAY 693 HEADING 320 TO JOIN 320 JOIN 35 RIGHT 26 9, cabin: true
2021-11-02 16:10:13.517 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2693 8 MILES FROM YOU CROSS THE LEFT TURN WEST 45 RIGHT, cabin: true
2021-11-02 16:10:16.172 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 65 FOR ILS 27, cabin: false
2021-11-02 16:10:39.686 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2693.837 6, cabin: true
2021-11-02 16:10:42.202 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: CROSS 887, cabin: false
2021-11-02 16:10:49.836 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: XOJET 6260 OUT OF 4000 FOR 4, cabin: true
2021-11-02 16:11:19.055 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AH, cabin: true
2021-11-02 16:11:23.814 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2693 180 DELTA 75, cabin: true
2021-11-02 16:11:32.189 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1397 330 FLIGHT 330 TO JOIN AMERICAN 1390, cabin: true
2021-11-02 16:11:35.267 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 719 15000, cabin: true
2021-11-02 16:11:38.065 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DESCEND MAINTAIN 5000 SKYWEST 36, cabin: false
2021-11-02 16:11:45.185 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1474 DESCEND AND MAINTAIN 5000, cabin: true
2021-11-02 16:11:50.233 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 5000 FOR 2474 AMERICAN 2693 SKYWEST 2725, cabin: true
2021-11-02 16:11:54.973 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1397 4 SQUAWK 2535, cabin: true
2021-11-02 16:11:59.630 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND 5 CLEARED ILS 35 RIGHT AMERICAN 13 THANK YOU, cabin: false
2021-11-02 16:12:07.126 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1392 181 WITH YOU SKYWEST 27 FOR 18 LOOKING AH TOWER 27 5 AMERICAN 13, cabin: true
2021-11-02 16:12:18.021 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: FEDEX 2383 400 DOWN TO 7000 AMERICAN 2614 REGIONAL APPROACH RUNWAY 15 DEPARTURE CENTER, cabin: true
2021-11-02 16:12:20.036 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 355 AMERICAN 26 1, cabin: true
2021-11-02 16:12:52.309 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: BIZEX 414 MAINTAIN 5000, cabin: true
2021-11-02 16:12:55.075 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 5000 AMERICAN 26 WHISKEY, cabin: true
2021-11-02 16:13:48.108 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 3910 FLY HEADING 330 RIGHT TURN 330 SKYWEST 38, cabin: true
2021-11-02 16:14:02.993 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: JUST FOR JAZZ 36, cabin: true
2021-11-02 16:14:10.714 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 3927 MILES FROM KENIE MAINTAIN 5000 TILL ESTABLISHED ON THE LOCALIZER CLEARED FOR THE ILS RUNWAY 35R, cabin: true
2021-11-02 16:14:15.175 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MAINTAIN 5000 TILL ESTABLISHED CLEARED ILS 35 RIGHT LOCALIZER, cabin: false
2021-11-02 16:14:18.804 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 5209 KNOTS ON COURSE WHEN YOU GET HIM, cabin: true
2021-11-02 16:14:21.440 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 184 180, cabin: true
2021-11-02 16:14:45.290 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 39 TANGO SKYWEST 2752.2536, cabin: true
2021-11-02 16:14:49.617 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1474 619, cabin: true
2021-11-02 16:14:56.153 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 190 AMERICAN 1474 9.3426210, cabin: true
2021-11-02 16:14:58.249 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: FLYING 210 AMERICAN 2034 6, cabin: true
2021-11-02 16:15:31.242 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DEPARTURE ENVOY 4189 IS 9 JOINING AH 7000, cabin: true
2021-11-02 16:15:40.302 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 01 FOR AMERICAN 2474 HEAVY 345 JOIN THE LOCALIZER 630 REDUCE AH 35 RIGHT, cabin: true
2021-11-02 16:15:42.796 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 35 RIGHT NORTHWEST 4189, cabin: false
2021-11-02 16:15:46.371 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 22 47W FLIGHT LEVEL 190, cabin: true
2021-11-02 16:15:53.374 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 5190 AMERICAN 2702 8 FOR 62300, cabin: true
2021-11-02 16:15:58.411 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: LEFT 250 FOR THE ILS 35 RIGHT AMERICAN 2474, cabin: true
2021-11-02 16:16:02.290 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: GUARD 6002 70, cabin: true
2021-11-02 16:16:06.011 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND 435 RIGHT, cabin: true
2021-11-02 16:16:08.011 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 540, cabin: true
2021-11-02 16:16:26.924 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: BONANZA 14 HEAVY COMING IN 89 FLIGHT FOLLOWING TO 7 5, cabin: true
2021-11-02 16:16:31.447 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 27 5001 718 LOCALIZER 67, cabin: true
2021-11-02 16:17:03.051 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2357 30 TO JOIN, cabin: true
2021-11-02 16:17:06.130 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RIGHT 330 TO JOIN AMERICAN 2314, cabin: true
2021-11-02 16:17:28.901 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 388 SQUAWK 455 PLEASE, cabin: true
2021-11-02 16:17:34.907 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: FOR WEST JET AH 5 CLEARED ILS 35 RIGHT AMERICAN 2314, cabin: true
2021-11-02 16:17:47.108 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: L4 DESCEND AND MAINTAIN 55, cabin: true
2021-11-02 16:17:48.968 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 5006 40, cabin: true
2021-11-02 16:17:58.715 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2314 TURN HEADING OF 18 LEFT AT 27 558 ABOUT 27 5 AMERICAN 2314, cabin: true
2021-11-02 16:18:18.375 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND 48N AH 5004 TRAFFIC ABOUT YOU HAVE VICTOR, cabin: true
2021-11-02 16:18:28.647 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MIDWEST 4189 TRAFFIC BELOW IS OUT OF 1500 FOR 5 MAINTAIN 6000 6000 ENVOY 4189, cabin: true
2021-11-02 16:19:02.190 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 4189 TURN RIGHT HEADING 290 MAINTAIN 5000, cabin: true
2021-11-02 16:19:06.065 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AH 5000 ENVOY 4189, cabin: false
2021-11-02 16:19:33.891 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 510 FLY HEADING OF 310 MAINTAIN 4000, cabin: true
2021-11-02 16:19:37.715 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4000 ENVOY 4180, cabin: false
2021-11-02 16:20:01.521 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SOUTHWEST 4189 SPEED 195 225, cabin: true
2021-11-02 16:20:08.402 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AH BE AH 213 HEADING TO JOIN ENVOY AH 41 8, cabin: false
2021-11-02 16:20:14.072 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND RUNWAY 42890, cabin: true
2021-11-02 16:20:16.328 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 29040, cabin: true
2021-11-02 16:20:26.502 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SOUTHWEST 4189 4F NORTH ESTABLISHED CLEARED ILS AH 35 CLEARED ILS AH 35 RIGHT MAINTAIN 4 UNTIL ESTABLISHED, cabin: true
2021-11-02 16:20:27.631 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: BIZEX 420, cabin: false
2021-11-02 16:20:43.978 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SOUTHWEST 4178 SKYWEST 4189 IS TURNING LEFT BASE SKYWEST 27 5, cabin: true
2021-11-02 16:20:49.267 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ALL RIGHT 184 AND AH 27 5 TOWER ENVOY 4189, cabin: false
2021-11-02 16:21:08.873 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: N4 RIGHT HEADING 330 TO JOIN, cabin: true
2021-11-02 16:21:11.315 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 360, cabin: false
2021-11-02 16:21:16.648 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 4256 HOW 47 5, cabin: true
2021-11-02 16:21:32.366 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 14 DESCEND AND MAINTAIN 4500 MAINTAIN 4000 AND 7 MILES SOUTHWEST 35 RIGHT ALL RIGHT 9732, cabin: true
2021-11-02 16:21:37.707 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: FARGO APPROACH SOUTHWEST 3084 11004, cabin: false
2021-11-02 16:21:44.744 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DESCENDING 8004 RUNWAY 15R SKYWEST 784 REGIONAL APPROACH SOUTHWEST 35 RIGHT, cabin: false
2021-11-02 16:22:34.633 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MOONEY 45V CROSSING WAKE TURBULENCE ABOUT 6 TO FOLLOW THE REGIONAL JET 657.5, cabin: true
2021-11-02 16:22:37.063 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: JET 427 5640, cabin: true
2021-11-02 16:23:25.460 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH AIR SHUTTLE 5972 12000 DESCENDING 8000, cabin: false
2021-11-02 16:23:32.968 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 831 REGIONAL APPROACH EXPECT 3535 RIGHT 3572, cabin: true
2021-11-02 16:24:51.706 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 3084 DESCEND AND MAINTAIN 5000 DOWN TO 5000 DELTA 584, cabin: true
